index,stage,path,channel,x,y,travel_m,travel_s,switch_s,measure_s,clear_s,total_s,result
45,certified_clear,/clear,12,-1208.7393604097037,-390.70409974236907,158.72758819432426,31.74551763886485,0,0,5,36.745517638864854,success
46,discovery,/measure,1,-700.0,-700.0,595.3819704578337,119.07639409156675,1,5,0,125.07639409156675,no_signal
47,discovery,/measure,2,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
48,discovery,/measure,3,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
49,discovery,/measure,4,-700.0,-700.0,0.0,0.0,1,5,0,6.0,direction
50,discovery,/measure,5,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
51,discovery,/measure,6,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
52,discovery,/measure,7,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
53,discovery,/measure,8,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
54,discovery,/measure,9,-700.0,-700.0,0.0,0.0,1,5,0,6.0,direction
55,discovery,/measure,10,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
56,discovery,/measure,11,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
57,discovery,/measure,13,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
58,discovery,/measure,15,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
59,discovery,/measure,16,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
60,discovery,/measure,17,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
61,discovery,/measure,18,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
62,discovery,/measure,19,-700.0,-700.0,0.0,0.0,1,5,0,6.0,direction
63,discovery,/measure,20,-700.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
64,discovery,/measure,20,-1400.0,-700.0,700.0,140.0,0,5,0,145.0,no_signal
65,discovery,/measure,1,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
66,discovery,/measure,2,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
67,discovery,/measure,3,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
68,discovery,/measure,4,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,direction
69,discovery,/measure,5,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
70,discovery,/measure,6,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
71,discovery,/measure,7,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
72,discovery,/measure,8,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
73,discovery,/measure,9,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,direction
74,discovery,/measure,10,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
75,discovery,/measure,11,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
76,discovery,/measure,13,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
77,discovery,/measure,15,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
78,discovery,/measure,16,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
79,discovery,/measure,17,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
80,discovery,/measure,18,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
81,discovery,/measure,19,-1400.0,-700.0,0.0,0.0,1,5,0,6.0,direction
82,active_localization,/measure,19,-1597.4151399179304,-194.0027634313274,543.144493559448,108.6288987118896,0,5,0,113.6288987118896,direction
83,certified_clear,/clear,19,-1568.1834032780944,-193.68079157269347,29.233509759494957,5.846701951898991,0,0,5,10.846701951898991,success
84,active_localization,/measure,9,-1365.1782252464732,-95.8010768254709,225.36978694281066,45.073957388562135,1,5,0,51.073957388562135,direction
85,certified_clear,/clear,9,-1003.1366898858407,64.12600479411435,395.79128939586525,79.15825787917305,0,0,5,84.15825787917305,success
86,active_localization,/measure,4,-981.2865359667534,97.68646597377102,40.04664506396323,8.009329012792646,1,5,0,14.009329012792646,direction
87,certified_clear,/clear,4,-888.9653199577608,147.2643399311954,104.79108984793184,20.958217969586368,0,0,5,25.958217969586368,success
88,active_localization,/measure,7,-928.146355144024,348.836296171577,205.34460562878562,41.06892112575712,1,5,0,47.06892112575712,direction
89,active_localization,/measure,7,-899.1234511741706,680.2454913701611,332.67759710719406,66.5355194214388,0,5,0,71.5355194214388,direction
90,certified_clear,/clear,7,-928.6720183109431,690.9187608998839,31.417137079792397,6.28342741595848,0,0,5,11.28342741595848,success
91,diagnostic,/measure,16,-111.99438842012287,618.8718985361169,819.8494383364249,163.96988766728498,1,5,0,169.96988766728498,direction
92,diagnostic,/measure,16,814.5822363720107,539.5289697693306,929.967495107476,185.9934990214952,0,5,0,190.9934990214952,direction
93,certified_clear,/clear,16,837.7145627009505,442.46720018525855,99.78021665731168,19.956043331462336,0,0,5,24.956043331462336,success
94,diagnostic,/measure,13,693.6607171932532,442.6472333321046,144.05395800702425,28.81079160140485,1,5,0,34.81079160140485,direction
95,diagnostic,/measure,13,836.8104643009334,520.6269981512862,163.01133033702806,32.60226606740561,0,5,0,37.60226606740561,direction
96,certified_clear,/clear,13,926.319709345642,403.7152661849409,147.24217473212033,29.448434946424065,0,0,5,34.448434946424065,success
97,diagnostic,/measure,8,735.2796977017747,336.4837741886519,202.52496035041216,40.50499207008243,1,5,0,46.50499207008243,no_signal
98,diagnostic,/measure,8,443.0012119893356,171.94415345965075,335.4101966249685,67.0820393249937,0,5,0,72.0820393249937,no_signal
99,diagnostic,/measure,8,395.1068834841853,-353.2521272745532,527.3755777432247,105.47511554864494,0,5,0,110.47511554864494,direction
100,certified_clear,/clear,8,483.6031662793324,23.226410863729456,386.73981143308345,77.34796228661669,0,0,5,82.34796228661669,success
101,diagnostic,/measure,2,750.8057029708796,10.904626093252617,267.48648936783246,53.497297873566495,1,5,0,59.497297873566495,direction
102,certified_clear,/clear,2,735.80556571029,-263.1910619545422,274.50582930828733,54.90116586165747,0,0,5,59.90116586165747,success
103,discovery,/measure,1,-1400.0,-1400.0,2419.5040764873893,483.90081529747783,1,5,0,489.90081529747783,no_signal
104,discovery,/measure,3,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
105,discovery,/measure,5,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
106,discovery,/measure,6,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
107,discovery,/measure,10,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
108,discovery,/measure,11,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
109,discovery,/measure,15,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
110,discovery,/measure,17,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
111,discovery,/measure,18,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
112,discovery,/measure,20,-1400.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
113,discovery,/measure,20,-700.0,-1400.0,700.0,140.0,0,5,0,145.0,no_signal
114,discovery,/measure,1,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
115,discovery,/measure,3,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
116,discovery,/measure,5,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
117,discovery,/measure,6,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
118,discovery,/measure,10,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
119,discovery,/measure,11,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
120,discovery,/measure,15,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
121,discovery,/measure,17,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
122,discovery,/measure,18,-700.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
123,discovery,/measure,18,-700.0,-2100.0,700.0,140.0,0,5,0,145.0,no_signal
124,discovery,/measure,1,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
125,discovery,/measure,3,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
126,discovery,/measure,5,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
127,discovery,/measure,6,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
128,discovery,/measure,10,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
129,discovery,/measure,11,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
130,discovery,/measure,15,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
131,discovery,/measure,17,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
132,discovery,/measure,20,-700.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
133,discovery,/measure,20,-1400.0,-2100.0,700.0,140.0,0,5,0,145.0,no_signal
134,discovery,/measure,1,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
135,discovery,/measure,3,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
136,discovery,/measure,5,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
137,discovery,/measure,6,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
138,discovery,/measure,10,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
139,discovery,/measure,11,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
140,discovery,/measure,15,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
141,discovery,/measure,17,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
142,discovery,/measure,18,-1400.0,-2100.0,0.0,0.0,1,5,0,6.0,no_signal
143,discovery,/measure,18,-2100.0,-1400.0,989.9494936611666,197.9898987322333,0,5,0,202.9898987322333,no_signal
144,discovery,/measure,1,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
145,discovery,/measure,3,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
146,discovery,/measure,5,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
147,discovery,/measure,6,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
148,discovery,/measure,10,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
149,discovery,/measure,11,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
150,discovery,/measure,15,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
151,discovery,/measure,17,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
152,discovery,/measure,20,-2100.0,-1400.0,0.0,0.0,1,5,0,6.0,no_signal
153,discovery,/measure,20,-2100.0,-700.0,700.0,140.0,0,5,0,145.0,no_signal
154,discovery,/measure,1,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
155,discovery,/measure,3,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
156,discovery,/measure,5,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
157,discovery,/measure,6,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
158,discovery,/measure,10,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
159,discovery,/measure,11,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
160,discovery,/measure,15,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
161,discovery,/measure,17,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
162,discovery,/measure,18,-2100.0,-700.0,0.0,0.0,1,5,0,6.0,no_signal
163,discovery,/measure,18,-2100.0,0.0,700.0,140.0,0,5,0,145.0,no_signal
164,discovery,/measure,1,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
165,discovery,/measure,3,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
166,discovery,/measure,5,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
167,discovery,/measure,6,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
168,discovery,/measure,10,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
169,discovery,/measure,11,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
170,discovery,/measure,15,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
171,discovery,/measure,17,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
172,discovery,/measure,20,-2100.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
173,discovery,/measure,20,-1400.0,0.0,700.0,140.0,0,5,0,145.0,no_signal
174,discovery,/measure,1,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
175,discovery,/measure,3,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
176,discovery,/measure,5,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
177,discovery,/measure,6,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
178,discovery,/measure,10,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
179,discovery,/measure,11,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
180,discovery,/measure,15,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
181,discovery,/measure,17,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
182,discovery,/measure,18,-1400.0,0.0,0.0,0.0,1,5,0,6.0,no_signal
183,discovery,/measure,18,-1400.0,700.0,700.0,140.0,0,5,0,145.0,no_signal
184,discovery,/measure,1,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
185,discovery,/measure,3,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
186,discovery,/measure,5,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
187,discovery,/measure,6,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
188,discovery,/measure,10,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
189,discovery,/measure,11,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
190,discovery,/measure,15,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
191,discovery,/measure,17,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
192,discovery,/measure,20,-1400.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
193,discovery,/measure,20,-2100.0,700.0,700.0,140.0,0,5,0,145.0,no_signal
194,discovery,/measure,1,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
195,discovery,/measure,3,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
196,discovery,/measure,5,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
197,discovery,/measure,6,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
198,discovery,/measure,10,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
199,discovery,/measure,11,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
200,discovery,/measure,15,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
201,discovery,/measure,17,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
202,discovery,/measure,18,-2100.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
203,discovery,/measure,18,-2100.0,1400.0,700.0,140.0,0,5,0,145.0,no_signal
204,discovery,/measure,1,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
205,discovery,/measure,3,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
206,discovery,/measure,5,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
207,discovery,/measure,6,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
208,discovery,/measure,10,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
209,discovery,/measure,11,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
210,discovery,/measure,15,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
211,discovery,/measure,17,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
212,discovery,/measure,20,-2100.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
213,discovery,/measure,20,-1400.0,1400.0,700.0,140.0,0,5,0,145.0,no_signal
214,discovery,/measure,1,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
215,discovery,/measure,3,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
216,discovery,/measure,5,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
217,discovery,/measure,6,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
218,discovery,/measure,10,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
219,discovery,/measure,11,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
220,discovery,/measure,15,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
221,discovery,/measure,17,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
222,discovery,/measure,18,-1400.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
223,discovery,/measure,18,-1400.0,2100.0,700.0,140.0,0,5,0,145.0,no_signal
224,discovery,/measure,1,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
225,discovery,/measure,3,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
226,discovery,/measure,5,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
227,discovery,/measure,6,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
228,discovery,/measure,10,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
229,discovery,/measure,11,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
230,discovery,/measure,15,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
231,discovery,/measure,17,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
232,discovery,/measure,20,-1400.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
233,discovery,/measure,20,-700.0,2100.0,700.0,140.0,0,5,0,145.0,no_signal
234,discovery,/measure,1,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
235,discovery,/measure,3,-700.0,2100.0,0.0,0.0,1,5,0,6.0,direction
236,discovery,/measure,5,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
237,discovery,/measure,6,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
238,discovery,/measure,10,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
239,discovery,/measure,11,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
240,discovery,/measure,15,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
241,discovery,/measure,17,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
242,discovery,/measure,18,-700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
243,discovery,/measure,18,-700.0,1400.0,700.0,140.0,0,5,0,145.0,no_signal
244,discovery,/measure,1,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
245,discovery,/measure,3,-700.0,1400.0,0.0,0.0,1,5,0,6.0,direction
246,discovery,/measure,5,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
247,discovery,/measure,6,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
248,discovery,/measure,10,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
249,discovery,/measure,11,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
250,discovery,/measure,15,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
251,discovery,/measure,17,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
252,discovery,/measure,20,-700.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
253,active_localization,/measure,3,70.23268094486008,1336.5430774019126,772.842263221368,154.56845264427358,1,5,0,160.56845264427358,no_signal
254,active_localization,/measure,3,60.63425960632597,1343.4590936077757,11.830510232098536,2.3661020464197073,0,5,0,7.366102046419707,no_signal
255,active_localization,/measure,3,39.42105617072954,1292.2458901721793,55.43277195067716,11.086554390135431,0,5,0,16.086554390135433,direction
256,certified_clear,/clear,3,48.066062524748375,1315.756999418723,25.05011762175845,5.0100235243516895,0,0,5,10.01002352435169,success
257,discovery,/measure,1,-700.0,700.0,968.8960296308526,193.7792059261705,1,5,0,199.7792059261705,no_signal
258,discovery,/measure,5,-700.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
259,discovery,/measure,6,-700.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
260,discovery,/measure,10,-700.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
261,discovery,/measure,11,-700.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
262,discovery,/measure,15,-700.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
263,discovery,/measure,17,-700.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
264,discovery,/measure,18,-700.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
265,discovery,/measure,20,-700.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
266,discovery,/measure,20,0.0,700.0,700.0,140.0,0,5,0,145.0,no_signal
267,discovery,/measure,1,0.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
268,discovery,/measure,5,0.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
269,discovery,/measure,6,0.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
270,discovery,/measure,10,0.0,700.0,0.0,0.0,1,5,0,6.0,direction
271,discovery,/measure,11,0.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
272,discovery,/measure,15,0.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
273,discovery,/measure,17,0.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
274,discovery,/measure,18,0.0,700.0,0.0,0.0,1,5,0,6.0,no_signal
275,discovery,/measure,18,0.0,1400.0,700.0,140.0,0,5,0,145.0,no_signal
276,discovery,/measure,1,0.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
277,discovery,/measure,5,0.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
278,discovery,/measure,6,0.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
279,discovery,/measure,10,0.0,1400.0,0.0,0.0,1,5,0,6.0,direction
280,discovery,/measure,11,0.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
281,discovery,/measure,15,0.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
282,discovery,/measure,17,0.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
283,discovery,/measure,20,0.0,1400.0,0.0,0.0,1,5,0,6.0,no_signal
284,discovery,/measure,20,0.0,2100.0,700.0,140.0,0,5,0,145.0,no_signal
285,discovery,/measure,1,0.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
286,discovery,/measure,5,0.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
287,discovery,/measure,6,0.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
288,discovery,/measure,10,0.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
289,discovery,/measure,11,0.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
290,discovery,/measure,15,0.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
291,discovery,/measure,17,0.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
292,discovery,/measure,18,0.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
293,discovery,/measure,18,700.0,2100.0,700.0,140.0,0,5,0,145.0,no_signal
294,discovery,/measure,1,700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
295,discovery,/measure,5,700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
296,discovery,/measure,6,700.0,2100.0,0.0,0.0,1,5,0,6.0,no_signal
297,discovery,/measure,10,700.0,2100.0,0.0,0.0,1,5,0,6.0,direction
