mode,region,level,step_m,key,x,y,parent,rank_cumulative,in_Csafe,in_Q0,in_Qvis_Q5,squared_slack_lower_m2,boundary_distance_m,D_lower_m,D_upper_m,inner_gap_m,T_s,J_lower_m,J_upper_m,near_possible,near_upper_m,score_elapsed_s,safety_status,source
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c4d200b09f7ccp+8,0x1.97d899ce963f0p+9",452.820323027551,815.6921938165306,legacy_213,17,True,True,True,10027314318211376093388227253995/77371252455336267181195264,67.04769682475046,125.07728400780795,125.08668590384138,0.009401896033438106,191.59046063504962,163.39537613481787,163.4047780308513,False,0.0,0.026579400000628084,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d26900584fbe6p+9,-0x1.f62673a58fc20p+3",932.820323027551,-15.692193816530619,legacy_213,18,True,True,True,40109257272845485503795329271047/309485009821345068724781056,67.04769682475046,125.40785149213758,125.41684474933808,0.008993257200501148,191.59046063504962,163.7259436191475,163.734936876348,False,0.0,0.01933360000839457,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.8584e0a59584fp+8,0x1.9caaa69fcd6eep+9",389.51905283832906,825.333209967908,legacy_213,19,True,True,True,43058455890036187746390645363359/309485009821345068724781056,72.16885948059064,127.72737959728622,127.73621242678512,0.008832829498899741,187.5267103741258,165.23272167211138,165.24155450161027,False,0.0,0.02121570000599604,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c6c27052cac26p+9,-0x1.2d5534fe6b77cp+6",909.5190528383289,-75.3332099679082,legacy_213,20,True,True,True,42329046776417338592779406129855/309485009821345068724781056,70.89964305455067,128.04670226652496,128.05555314405137,0.008850877526413115,187.52671037412577,165.55204434135013,165.56089521887654,False,0.0,0.02584950000164099,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.2bb6206359b62p+9,0x1.7ce2735af0af4p+9",599.4228634059948,761.7691453623979,legacy_213,21,True,True,True,4673223648302087185766076844707/77371252455336267181195264,30.670334715787817,127.16146149263145,127.1694255658977,0.007964073266251148,198.86593305684215,166.93464810399988,166.94261217726614,False,0.0,0.029270600003656,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.4637c09a8b8d3p+8,0x1.a17cb371049edp+9",326.21778264910716,834.9742261192856,legacy_213,22,True,True,True,5053938561483638358544719632435/309485009821345068724781056,8.198687352569436,130.4471767092411,130.4563890632704,0.00921235402930165,184.28747864811976,167.30467243886505,167.31388479289436,False,0.0,0.04150580000714399,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.dfb6206359b62p+9,0x1.147632943d42ep+7",959.4228634059948,138.23085463760202,legacy_213,23,True,True,True,18692894593208356756900538534295/309485009821345068724781056,30.670334715787817,127.54643551200415,127.55622785338755,0.009792341383402459,198.86593305684215,167.3196221233726,167.32941446475598,False,0.0,0.02376619999995455,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.0c0f905dd4ba4p+9,0x1.81b4802c27df2p+9",536.1215932167729,771.4101615137754,legacy_213,24,True,True,True,9091122163501806303622962498255/77371252455336267181195264,60.585288597201725,128.98473923061425,128.99438805444015,0.00964882382589849,192.88294228055935,167.56132768672612,167.57097651055201,False,0.0,0.03145940000831615,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bb1be04d45c68p+9,-0x1.0df2cdc4127b8p+7",886.217782649107,-134.97422611928573,legacy_213,25,True,True,True,1068971954914515107861856688407/77371252455336267181195264,6.932096327152294,130.7583557932959,130.7681963925599,0.009840599264009597,184.28747864811976,167.61585152291985,167.62569212218386,False,0.0,0.03230259999691043,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d40f905dd4ba4p+9,0x1.3a5bfe9ec1064p+6",936.1215932167729,78.58983848622444,legacy_213,26,True,True,True,36364488654007187752073737428495/309485009821345068724781056,60.585288597201725,129.35366893559458,129.3634030518271,0.009734116232522183,192.88294228055938,167.93025739170645,167.939991507939,False,0.0,0.03024790000927169,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d8d200b09f7ccp+8,0x1.86868cfd5f0f1p+9",472.820323027551,781.051177665153,legacy_213,27,True,True,True,3218644102141938808136677615551/19342813113834066795298816,86.98302315893238,131.02739969741185,131.03620110188984,0.008801404477992492,187.60339536821323,168.5480787710545,168.55688017553248,False,0.0,0.028425099997548386,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c86900584fbe6p+9,0x1.2f2e60541e1c0p+4",912.820323027551,18.94882233484691,legacy_213,28,True,True,True,12874576408567746676856357918595/77371252455336267181195264,86.98302315893238,131.38120491500342,131.39092021338251,0.009715298379092019,187.60339536821328,168.9018839886461,168.91159928702518,False,0.0,0.029794300004141405,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9984e0a59584ep+8,0x1.8b5899ce963f0p+9",409.519052838329,790.6921938165306,legacy_213,29,True,True,True,14022330698818021066127491990923/77371252455336267181195264,95.14331328855428,133.2392763010614,133.24796954734887,0.008693246287464262,183.08986495586996,169.8572492922354,169.86594253852286,False,0.0,0.030811200005700812,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.bcc27052cac27p+9,-0x1.45899ce963f08p+5",889.519052838329,-40.69219381653062,legacy_213,30,True,True,True,55360586865365148223257784189955/309485009821345068724781056,93.8431171860243,133.58190633460694,133.59159579346428,0.00968945885733774,183.08986495586996,170.19987932578093,170.20956878463826,False,0.0,0.032693999994080514,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.5a37c09a8b8d3p+8,0x1.902aa69fcd6eep+9",346.21778264910716,800.333209967908,legacy_213,31,True,True,True,19075157498147875934351417643031/309485009821345068724781056,31.307663941727355,135.58843571723855,135.59507636722583,0.006640649987275538,179.40183485273312,171.46880268778517,171.47544333777245,False,0.0,0.02839920000405982,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b11be04d45c68p+9,-0x1.915534fe6b77cp+6",866.217782649107,-100.3332099679082,legacy_213,32,True,True,True,18297779940034117055741738983183/309485009821345068724781056,30.012018476432786,135.9190931707904,135.92864257471746,0.00954940392705339,179.40183485273312,171.79946014133702,171.80900954526408,False,0.0,0.029698400001507252,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.160f905dd4ba4p+9,0x1.7062735af0af4p+9",556.1215932167729,736.7691453623979,legacy_213,33,True,True,True,11443208238144019802330062705895/77371252455336267181195264,76.90737192847064,137.0199238823433,137.02929371162458,0.009369829281268949,189.61852561430558,174.94362900520443,174.9529988344857,False,0.0,0.030540000007022172,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ecd200b09f7ccp+8,0x1.7534802c27df2p+9",492.820323027551,746.4101615137754,legacy_213,34,True,True,True,15474250491067057900228045337355/77371252455336267181195264,105.57280900008266,138.2943226916755,138.30258293007637,0.008260238400879416,183.88543819998318,175.07141033167213,175.079670570073,False,0.0,0.021607300004689023,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ca0f905dd4ba4p+9,0x1.c4ec65287a85cp+6",916.1215932167729,113.23085463760202,legacy_213,35,True,True,True,45772832952576077899297878438567/309485009821345068724781056,76.90737192847064,137.42084671020447,137.42897354687653,0.008126836672062154,189.61852561430555,175.3445518330656,175.35267866973766,False,0.0,0.031075900013092905,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.35b6206359b62p+9,0x1.6b906689b97f5p+9",619.4228634059948,727.1281292110203,legacy_213,36,True,True,True,1694430428771809511917474322219/19342813113834066795298816,44.80368509923426,136.16492485745056,136.1732861838678,0.008361326417229975,196.03926298015284,175.37277745348112,175.38113877989835,False,0.0,0.029651799995917827,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.be6900584fbe6p+9,0x1.acb7fd3d820c8p+5",892.820323027551,53.58983848622444,legacy_213,37,True,True,True,61897001964268184462791744356095/309485009821345068724781056,105.57280900008266,138.6757789351152,138.6840258386798,0.008246903564582908,183.88543819998318,175.45286657511184,175.46111347867642,False,0.0,0.022632699998212047,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.ad84e0a59584ep+8,0x1.7a068cfd5f0f1p+9",429.519052838329,756.051177665153,legacy_213,38,True,True,True,8516229708634964283170360920255/38685626227668133590597632,116.90282434191738,139.88155099802935,139.89008171637866,0.008530718349305744,178.90802166662698,175.66315533135474,175.67168604970405,False,0.0,0.021327299997210503,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d5b6206359b62p+9,0x1.59be65d91a028p+7",939.4228634059948,172.87187078897955,legacy_213,39,True,True,True,6777721715087236511268287269787/77371252455336267181195264,44.80368509923426,136.58816192643138,136.5962124602366,0.008050533805203486,196.03926298015284,175.79601452246195,175.80406505626715,False,0.0,0.0329457000043476,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b2c27052cac27p+9,-0x1.83467eaf87900p+2",869.519052838329,-6.051177665153091,legacy_213,40,True,True,True,8425221865360574745456892285011/38685626227668133590597632,115.57186879536607,140.24948146379828,140.25884412611845,0.009362662320171466,178.90802166662698,176.03108579712367,176.04044845944384,False,0.0,0.024393600004259497,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.555cb068deb21p+9,0x1.66be59b8824f6p+9",682.7241335952168,717.4871130596428,legacy_213,41,True,True,True,738895460948343747325573536775/38685626227668133590597632,9.596042011138252,135.88490825706282,135.89373814638563,0.008829889322811368,203.08079159777205,176.50106657661723,176.50989646594005,False,0.0,0.015317699988372624,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.6e37c09a8b8d2p+8,0x1.7ed899ce963f0p+9",366.2177826491071,765.6921938165306,legacy_213,42,True,True,True,8026506100845942908157544940843/77371252455336267181195264,53.289991546038095,141.712801977743,141.7197124062879,0.00691042854489865,174.75276139138356,176.66335425601972,176.67026468456461,False,0.0,0.018075899992254563,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.e15cb068deb21p+9,0x1.d106991df6c23p+7",962.7241335952168,232.5128869403571,legacy_213,43,True,True,True,23644654750346860713978013575663/1237940039285380274899124224,9.596042011138138,136.33846356742404,136.34843896532863,0.009975397904582906,203.08079159777205,176.95462188697846,176.96459728488304,False,0.0,0.014960600004997104,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.a71be04d45c69p+9,-0x1.06c4ce74b1f84p+6",846.2177826491071,-65.69219381653062,legacy_213,44,True,True,True,31329320028981930788807284221507/309485009821345068724781056,51.96545036842451,142.06777922017193,142.07384839963697,0.006069179465043817,174.75276139138356,177.01833149844865,177.0244006779137,False,0.0,0.03887649999524001,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c184e0a59584ep+8,0x1.68b4802c27df2p+9",449.519052838329,721.4101615137754,legacy_213,45,True,True,True,19795000127864759595076803357039/77371252455336267181195264,137.3554498959902,147.95637509851306,147.96532599322668,0.008950894713620983,175.0,182.95637509851306,182.96532599322668,False,0.0,0.01797630000510253,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.8237c09a8b8d2p+8,0x1.6d868cfd5f0f1p+9",386.2177826491071,731.051177665153,legacy_213,46,True,True,True,5518317409648925072243992062095/38685626227668133590597632,74.06542440852354,149.0594531468769,149.06866800692583,0.00921486004892813,170.3602128687551,183.13149572062792,183.14071058067685,False,0.0,0.02081929999985732,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.a8c27052cac27p+9,0x1.c96ffa7b04190p+4",849.519052838329,28.589838486224437,legacy_213,47,True,True,True,78452610948975744255788702648603/309485009821345068724781056,135.99424639583503,148.35302286620598,148.3613623091084,0.008339442902411065,175.0,183.35302286620598,183.3613623091084,False,0.0,0.021335900004487485,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.006900584fbe6p+9,0x1.63e2735af0af4p+9",512.820323027551,711.7691453623979,legacy_213,48,True,True,True,17826336565709271574857005989155/77371252455336267181195264,122.73151202154611,147.2675365579393,147.27753029662344,0.009993738684130449,180.45369759569047,183.3582760770774,183.36826981576155,False,0.0,0.02454810000199359,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9d1be04d45c69p+9,-0x1.f0d19fabe1e40p+4",826.2177826491071,-31.05117766515309,legacy_213,49,True,True,True,5421313510812672588140812344475/38685626227668133590597632,72.71237995424303,149.44145102378485,149.45139821299762,0.009947189212766716,170.36021286875513,183.51349359753587,183.52344078674864,False,0.0,0.016434100005426444,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.b46900584fbe6p+9,0x1.60ec65287a85cp+6",872.820323027551,88.23085463760202,legacy_213,50,True,True,True,71305346262837075665547048031127/309485009821345068724781056,122.73151202154611,147.68310087854113,147.69309292314173,0.009992044600608097,180.45369759569047,183.77384039767924,183.78383244227985,False,0.0,0.014544100005878136,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.42eaa08f81956p+8,0x1.725899ce963f0p+9",322.9165124598852,740.6921938165306,legacy_213,51,True,True,True,1643825240597183906150555312835/77371252455336267181195264,10.68000286692586,150.48416270139637,150.49367275283308,0.009510051436706135,166.60445538412608,183.80505377822158,183.8145638296583,False,0.0,0.04173489999084268,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.91755047c0cabp+9,-0x1.6ac4ce74b1f84p+6",802.9165124598852,-90.69219381653062,legacy_213,52,True,True,True,5750628143491989978208613941347/309485009821345068724781056,9.334204527507154,150.8511576116142,150.85970596789562,0.008548356281409042,166.60445538412608,184.17204868843942,184.18059704472086,False,0.0,0.027880499997991137,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.200f905dd4ba4p+9,0x1.5f106689b97f5p+9",576.1215932167729,702.1281292110203,legacy_213,53,True,True,True,846731644058073150021943280239/4835703278458516698824704,91.75994362723532,147.1306220591501,147.13832653419516,0.007704475045045456,186.64801127455263,184.46022431406064,184.46792878910568,False,0.0,0.019302799992146902,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.c00f905dd4ba4p+9,0x1.27be65d91a028p+7",896.1215932167729,147.87187078897955,legacy_213,54,True,True,True,13547706304929166840848087356895/77371252455336267181195264,91.75994362723532,147.57334079997963,147.58253280706862,0.009192007088984155,186.64801127455263,184.90294305489016,184.91213506197914,False,0.0,0.03620180000143591,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.3fb6206359b62p+9,0x1.5a3e59b8824f6p+9",639.4228634059948,692.4871130596428,legacy_213,55,True,True,True,8634631774015312438096569399987/77371252455336267181195264,57.45026656414427,147.75438551422667,147.7640948839785,0.009709369751817576,193.50994668717084,186.45637485166083,186.46608422141264,False,0.0,0.027392999996664003,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.cbb6206359b62p+9,0x1.9f06991df6c23p+7",919.4228634059948,207.5128869403571,legacy_213,56,True,True,True,138154108384244912937506624934975/1237940039285380274899124224,57.45026656414416,148.2287031046307,148.2376702171904,0.008967112559702173,193.50994668717084,186.93069244206487,186.9396595546246,False,0.0,0.020073399995453656,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.5f5cb068deb21p+9,0x1.556c4ce74b1f8p+9",702.7241335952168,682.8460969082653,legacy_213,57,True,True,True,1543556486483836656442082057995/38685626227668133590597632,20.153073179283183,149.47406379364995,149.483624280092,0.009560486442040883,200.96938536414305,189.66794086647855,189.67750135292061,False,0.0,0.022585300001082942,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.d75cb068deb21p+9,0x1.0b27663169c0fp+8",942.7241335952168,267.15390309173466,legacy_213,58,True,True,True,12348451891870693492360191020307/309485009821345068724781056,20.153073179283183,149.9861432190537,149.99574402336404,0.009600804310338162,200.96938536414305,190.18002029188233,190.18962109619264,False,0.0,0.021533200007979758,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.56eaa08f81956p+8,0x1.61068cfd5f0f1p+9",342.9165124598852,706.051177665153,legacy_213,59,True,True,True,2326976979524545439299101914971/38685626227668133590597632,30.541875635541942,158.54865052983422,158.55859827498782,0.009947745153596088,161.98407562552325,190.94546565493886,190.95541340009248,False,0.0,0.04289729999436531,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.9637c09a8b8d2p+8,0x1.5c34802c27df2p+9",406.2177826491071,696.4101615137754,legacy_213,60,True,True,True,13799175529892680909341274974479/77371252455336267181195264,93.5509741609103,157.9551116207952,157.9643411902696,0.009229569474399568,166.24515496597098,191.2041426139894,191.2133721834638,False,0.0,0.0200089999998454,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.87755047c0cabp+9,-0x1.c068cfd5f0f20p+5",782.9165124598852,-56.05117766515309,legacy_213,61,True,True,True,2223977025126430008806211114975/38685626227668133590597632,29.16966399162891,158.94238096273543,158.9509459858647,0.00856502312927887,161.98407562552325,191.3391960878401,191.34776111096937,False,0.0,0.03513099999690894,SAFE,
M0,Csafe,0,50,"228e647c73d7697911cbbf0da871677bf5344cc5a9adc2c0bbe41f28aa545d8c|0x1.931be04d45c69p+9,0x1.cb7fd3d820c80p+1",806.2177826491071,3.589838486224437,legacy_213,62,True,True,True,54421344112592527173181923568475/309485009821345068724781056,92.17008570707264,158.3663220880397,158.37441033742613,0.008088249386418056,166.245154965971,191.6153530812339,191.62344133062032,False,0.0,0.021848999997018836,SAFE,
