seed,seed_hex,stress,problem,variant,run_status,engine_end_reason,total,cleared,clear_rate,error,mean_time_per_source,virtual_time_s,distance,runtime,device,fallback_count,grid_points,clear_attempts,optical_clear_attempts,diagnostic_count,detect_count,switch_count,config_hash,scene_hash,source_hash,directional_count,evidence,grid_version,stage_discovery_s,stage_active_localization_s,stage_diagnostic_s,stage_optical_fallback_s,stage_certified_clear_s,stage_sum_error_s,validation_errors,valid_full_clear
14,0000000000000000000000000000000000000000000000000000000000000100,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,2224.1773515,22241.773515,90358.86761475963,3.7330851999995502,cuda,2,648,234,226,0,582,538,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,e410098dfe3a4b3620991b5ffda89df60aad46b8a812bc8c8e77c0a2e613a920,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9569.909509,1501.211095999999,0.0,10828.054178000002,342.59873200000163,3.637978807091713e-12,[],True
14,0000000000000000000000000000000000000000000000000000000000000100,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1245.7319241,12457.319241,43131.59621071444,3.945852400000149,cuda,2,648,121,113,0,582,538,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,e410098dfe3a4b3620991b5ffda89df60aad46b8a812bc8c8e77c0a2e613a920,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9566.639752,1501.211096000001,0.0,1046.869661,342.5987319999989,0.0,[],True
14,0000000000000000000000000000000000000000000000000000000000000100,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1175.4450309,11754.450309,41202.25154685711,4.065130799999679,cuda,0,0,10,0,3,585,539,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,e410098dfe3a4b3620991b5ffda89df60aad46b8a812bc8c8e77c0a2e613a920,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9569.776431,1501.211095999999,259.5824789999999,0.0,423.88030300000025,0.0,[],True
15,0000000000000000000000000000000000000000000000000000000000000200,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,3161.1402996153847,41094.823895,186649.11951750139,4.072904599999674,cuda,2,417,301,290,0,481,431,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,14a8c86edc6bcac42755b63d06bea0000a2a8f37eded0f16d7574e42ca677745,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,9351.05615,1439.8330839999942,0.0,29922.368614999996,381.5660460000113,0.0,[],True
15,0000000000000000000000000000000000000000000000000000000000000200,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,1073.3589236923076,13953.666008,50268.33004739611,3.9560980000005657,cuda,2,417,346,335,0,481,431,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,14a8c86edc6bcac42755b63d06bea0000a2a8f37eded0f16d7574e42ca677745,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,9351.05615,1439.8330839999987,0.0,2781.210728,381.56604600000037,1.8189894035458565e-12,[],True
15,0000000000000000000000000000000000000000000000000000000000000200,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,13,13,1.0,,898.4025434615385,11679.233065,43831.16533305065,4.059598499999993,cuda,0,0,13,0,2,483,433,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,14a8c86edc6bcac42755b63d06bea0000a2a8f37eded0f16d7574e42ca677745,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,12,recovered_practice_engine_local,grid_v1,9351.123603,1439.3163029999992,425.66469199999995,0.0,463.12846700000193,1.8189894035458565e-12,[],True
16,0000000000000000000000000000000000000000000000000000000000000400,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,2403.1674539333335,36047.511809,156317.55910296488,4.013863799998944,cuda,3,1092,730,718,0,435,389,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,ec29eb0fc356056d95490355b2e37fcfbc425df8e76aecdb2d1e999f8aeb668b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v1,9782.970145000003,1234.949645999998,0.0,24371.475008999998,658.1170090000011,7.275957614183426e-12,[],True
16,0000000000000000000000000000000000000000000000000000000000000400,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,1065.0081474,15975.122211,58205.61105862258,3.83824900000036,cuda,3,1092,580,568,0,435,389,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,ec29eb0fc356056d95490355b2e37fcfbc425df8e76aecdb2d1e999f8aeb668b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v1,9782.970145000001,1234.9496459999998,0.0,4299.085411,658.1170089999993,0.0,[],True
16,0000000000000000000000000000000000000000000000000000000000000400,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,868.5381130666667,13028.071696,51225.35848223034,4.401510399999097,cuda,1,60,47,33,9,444,392,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,ec29eb0fc356056d95490355b2e37fcfbc425df8e76aecdb2d1e999f8aeb668b,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,13,recovered_practice_engine_local,grid_v1,9782.314666999999,1234.949645999999,996.4441239999999,261.7763749999999,752.5868840000031,0.0,[],True
17,0000000000000000000000000000000000000000000000000000000000000800,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,691.7817629333333,10376.726444,41298.632220831336,3.847638299999744,cuda,0,0,15,0,0,348,302,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,927c3543ccebee9e15eae145180db2c925c7dc35ffd25c991195fed22cba95ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8414.874726,1177.7888589999998,0.0,0.0,784.0628590000003,0.0,[],True
17,0000000000000000000000000000000000000000000000000000000000000800,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,691.7817629333333,10376.726444,41298.632220831336,3.8018879999999626,cuda,0,0,15,0,0,348,302,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,927c3543ccebee9e15eae145180db2c925c7dc35ffd25c991195fed22cba95ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8414.874726,1177.7888589999998,0.0,0.0,784.0628590000003,0.0,[],True
17,0000000000000000000000000000000000000000000000000000000000000800,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,15,15,1.0,,691.7817629333333,10376.726444,41298.632220831336,3.9602140999995754,cuda,0,0,15,0,0,348,302,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,927c3543ccebee9e15eae145180db2c925c7dc35ffd25c991195fed22cba95ef,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,1,recovered_practice_engine_local,grid_v1,8414.874726,1177.7888589999998,0.0,0.0,784.0628590000003,0.0,[],True
18,0000000000000000000000000000000000000000000000000000000000001000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1230.6912058,12306.912058,40809.560280923404,3.8667245999986335,cuda,0,0,10,0,0,689,650,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,e620aa7bd800e017192f35392cb628809955f1e7ab2b912b0f497101f3a1bb5e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,10693.993312999999,1272.2891249999989,0.0,0.0,340.629620000002,0.0,[],True
18,0000000000000000000000000000000000000000000000000000000000001000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1230.6912058,12306.912058,40809.560280923404,3.6871265999998286,cuda,0,0,10,0,0,689,650,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,e620aa7bd800e017192f35392cb628809955f1e7ab2b912b0f497101f3a1bb5e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,10693.993312999999,1272.2891249999989,0.0,0.0,340.629620000002,0.0,[],True
18,0000000000000000000000000000000000000000000000000000000000001000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1230.6912058,12306.912058,40809.560280923404,3.7169315999999526,cuda,0,0,10,0,0,689,650,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,e620aa7bd800e017192f35392cb628809955f1e7ab2b912b0f497101f3a1bb5e,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,8,recovered_practice_engine_local,grid_v1,10693.993312999999,1272.2891249999989,0.0,0.0,340.629620000002,0.0,[],True
19,0000000000000000000000000000000000000000000000000000000000002000,one_bit,4,P4_current_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1146.4288651000002,11464.288651,38391.443248839685,3.3333575000015117,cuda,1,28,20,11,0,625,581,4aa5ed9f0476d422aa1a3133c5fdb3433f2e93a213b8abdb030decdd71bdafea,0e74056b5bc6b671d89cc02d67ddca9c0a54b0184516d14dc31f8b4ed476ab41,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9976.511855000002,1081.876208,0.0,255.44149499999912,150.459093,0.0,[],True
19,0000000000000000000000000000000000000000000000000000000000002000,one_bit,4,P4_route_only_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1140.4847782000002,11404.847782,38109.23890434861,3.330842699999266,cuda,1,28,19,10,0,625,581,cb7424de648741445e15bb1994f8c018357a5f44b60eaa29aba3b6bc7d937271,0e74056b5bc6b671d89cc02d67ddca9c0a54b0184516d14dc31f8b4ed476ab41,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9973.822446000002,1081.876208,0.0,198.69003499999963,150.459093,0.0,[],True
19,0000000000000000000000000000000000000000000000000000000000002000,one_bit,4,P4_diagnostic_v1_grid_v1,FULL_CLEAR,user_exit,10,10,1.0,,1144.4633131,11444.633131,38368.16565341914,3.7282682999993995,cuda,0,0,10,0,3,628,581,dbc2410062cd54ef42aab2386c7e3f91784cf9bdb9913a67cd28fcbd825c381c,0e74056b5bc6b671d89cc02d67ddca9c0a54b0184516d14dc31f8b4ed476ab41,582606f08e9038b9bbbadc596bb4fa861f331ee6bfdb70a5c71433bbcb022860,9,recovered_practice_engine_local,grid_v1,9976.266734000003,1081.876208,209.43083800000022,0.0,177.05935099999857,0.0,[],True
